PERIOD,PSGC,PROVINCE,LOCATION,GLOBAL_MORANS_I,LOCAL_MORANS_I,LOCAL_MORAN_CLUSTER,GI_STAR_Z_SCORE,GI_STAR_P_VALUE,HOTSPOT_CLASS,HOTSPOT_CLUSTER_ID,HOTSPOT_CLUSTER_SIZE,AUTOMATIC_ALERT,ALERT_REASON
2049-02,1204717000,Cotabato,ALEOSAN,0.3216682844066302,-0.22412336190258106,NOT_SIGNIFICANT,-0.8088249269315285,0.4186158559992186,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1204718000,Cotabato,ARAKAN,0.3216682844066302,-0.14757836613842665,NOT_SIGNIFICANT,-0.1881215302220306,0.8507813837307994,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2049-02,1206302000,South Cotabato,BANGA,0.3216682844066302,1.4055264660354458,HIGH-HIGH,3.741389256348744,0.00018300581627962107,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2049-02,1206306000,South Cotabato,KORONADAL,0.3216682844066302,2.140852725745454,HIGH-HIGH,3.0244744987174395,0.002490654679894958,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2049-02,1206311000,South Cotabato,NORALA,0.3216682844066302,2.337368306987843,HIGH-HIGH,4.047324379893639,5.180642448936081e-05,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2049-02,1206312000,South Cotabato,POLOMOLOK,0.3216682844066302,0.01431457411838227,NOT_SIGNIFICANT,0.5234243733834503,0.6006789665219383,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206313000,South Cotabato,SURALLAH,0.3216682844066302,0.18278023130576318,NOT_SIGNIFICANT,0.9753256302604416,0.3293987607981973,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206314000,South Cotabato,TAMPAKAN,0.3216682844066302,0.35875240804987124,HIGH-HIGH,2.402591193073108,0.016279374999636716,HOT_SPOT_95,1,10,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2049-02,1206315000,South Cotabato,TANTANGAN,0.3216682844066302,2.2495025768994923,HIGH-HIGH,3.5851098623612865,0.00033693633922665477,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2049-02,1206316000,South Cotabato,T'BOLI,0.3216682844066302,-0.2714796097600445,NOT_SIGNIFICANT,0.6120031423060918,0.5405356785512365,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206317000,South Cotabato,TUPI,0.3216682844066302,0.34778787852047693,NOT_SIGNIFICANT,1.646830089212792,0.09959297483929491,HOT_SPOT_90,1,10,0,CONNECTED_HOTSPOT_CLUSTER
2049-02,1206318000,South Cotabato,SANTO NIÑO,0.3216682844066302,1.585009566107697,HIGH-HIGH,2.4829397992892974,0.013030310667820877,HOT_SPOT_95,1,10,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2049-02,1206319000,South Cotabato,LAKE SEBU,0.3216682844066302,0.25738489670658704,NOT_SIGNIFICANT,-1.4814974816347555,0.1384740555034114,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206501000,Sultan Kudarat,BAGUMBAYAN,0.3216682844066302,-0.12259592838354544,NOT_SIGNIFICANT,0.804046603959711,0.4213700604492576,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206502000,Sultan Kudarat,COLUMBIO,0.3216682844066302,0.6677659451831786,HIGH-HIGH,1.6252922436409707,0.1041003033521692,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206503000,Sultan Kudarat,ESPERANZA,0.3216682844066302,0.006735138955970688,NOT_SIGNIFICANT,-0.17650701074609873,0.8598956413726588,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206504000,Sultan Kudarat,ISULAN,0.3216682844066302,0.19429869016544907,NOT_SIGNIFICANT,1.208485311636079,0.22686064229773495,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206505000,Sultan Kudarat,KALAMANSIG,0.3216682844066302,0.4322949029506534,LOW-LOW,-1.3347287861788466,0.18196512851858215,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206506000,Sultan Kudarat,LEBAK,0.3216682844066302,0.13351519836020595,NOT_SIGNIFICANT,-0.6670470401085855,0.5047420868350185,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206507000,Sultan Kudarat,LUTAYAN,0.3216682844066302,-0.3663010906586272,LOW-HIGH,2.559694208274337,0.0104764301450385,HOT_SPOT_95,1,10,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2049-02,1206508000,Sultan Kudarat,LAMBAYONG,0.3216682844066302,0.0449244551055364,NOT_SIGNIFICANT,1.0882869918201155,0.2764684313335649,NOT_SIGNIFICANT,0,0,0,NONE
2049-02,1206509000,Sultan Kudarat,PALIMBANG,0.3216682844066302,0.6936736514898035,LOW-LOW,-1.6939608596436726,0.09027272086588964,COLD_SPOT_90,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2049-02,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,0.3216682844066302,-0.020418229892586206,NOT_SIGNIFICANT,1.7146956546838918,0.08640104066941665,HOT_SPOT_90,1,10,0,CONNECTED_HOTSPOT_CLUSTER
2049-02,1206511000,Sultan Kudarat,TACURONG,0.3216682844066302,1.5754100132194415,HIGH-HIGH,2.5981848237264784,0.009371803531012048,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
