PERIOD,PSGC,PROVINCE,LOCATION,PREDICTED_CASES,ROLLING_12M_RATE_PER_100K,HOTSPOT_CLASS,HOTSPOT_CLUSTER_ID,HOTSPOT_CLUSTER_SIZE,TRANSMISSION_PRESSURE_INDEX,TRANSMISSION_PRESSURE_LEVEL,TESTING_CENTER_NEED_SCORE,ALERT_REASON,ALERT_TYPE,ALERT_STATUS
2049-01,1206318000,South Cotabato,SANTO NIÑO,0.12062507260911631,7.955573205873738,HOT_SPOT_95,1,10,68.96253307829141,HIGH,41.671598492671,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-01,1206302000,South Cotabato,BANGA,0.1853104621219321,6.203370649283756,HOT_SPOT_99,1,10,62.99445248632046,MODERATE,40.77871104532574,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-01,1206511000,Sultan Kudarat,TACURONG,0.2716729479663894,7.401584046087603,HOT_SPOT_99,1,10,61.04980951330976,MODERATE,40.38349673925847,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-01,1206314000,South Cotabato,TAMPAKAN,0.07838763685326777,4.851453007963171,HOT_SPOT_95,1,10,55.91678878078472,MODERATE,36.936268352148524,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-01,1204701000,Cotabato,ALAMADA,0.11363914669646735,2.947428492423737,NOT_SIGNIFICANT,0,0,47.559848418685405,MODERATE,55.93368095604191,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-01,1206507000,Sultan Kudarat,LUTAYAN,0.0935174313678771,4.089911842435305,HOT_SPOT_95,1,10,41.86678565989504,LOW,31.332100175945968,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-01,1204712000,Cotabato,PIKIT,0.08104483655054294,2.68795344736555,NOT_SIGNIFICANT,0,0,40.19996545823194,LOW,51.334907779350445,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-01,1206509000,Sultan Kudarat,PALIMBANG,0.11077575224984354,2.805126803723612,COLD_SPOT_90,0,0,38.65883678291957,LOW,52.136680792429786,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1206315000,South Cotabato,TANTANGAN,0.7321437840182903,7.464580077877807,HOT_SPOT_99,1,10,77.70825690972615,HIGH,46.61947222299874,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1206302000,South Cotabato,BANGA,1.1247535042666017,6.225622160564499,HOT_SPOT_99,1,10,71.89489680209697,HIGH,46.52132587900061,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1206511000,Sultan Kudarat,TACURONG,1.3486714397616217,7.418078437514549,HOT_SPOT_99,1,10,70.49386125845622,HIGH,45.30616271587472,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1206306000,South Cotabato,KORONADAL,2.271005491837074,8.557019170647424,HOT_SPOT_99,1,10,70.0036164782152,HIGH,47.117679286835504,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1206311000,South Cotabato,NORALA,0.33396926284109163,6.744887960149438,HOT_SPOT_99,1,10,65.23942591704238,HIGH,38.95853495760676,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1206318000,South Cotabato,SANTO NIÑO,0.3296448714605933,7.967749346068723,HOT_SPOT_95,1,10,62.699883714089054,MODERATE,40.49892098729914,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1206314000,South Cotabato,TAMPAKAN,0.1902963338847308,4.859360323545839,HOT_SPOT_95,1,10,46.88260353376823,MODERATE,32.42806173621256,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1204711000,Cotabato,PIGKAWAYAN,0.2005003483472554,4.225396682508797,NOT_SIGNIFICANT,0,0,44.05251515950736,LOW,49.231978372537284,NONE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1206507000,Sultan Kudarat,LUTAYAN,0.262315730940891,4.09616468044489,HOT_SPOT_95,1,10,40.301798465780706,LOW,30.519995316762813,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1204712000,Cotabato,PIKIT,0.20278899813972573,2.693402149316741,NOT_SIGNIFICANT,0,0,39.71436101133698,LOW,50.08472257461944,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1204701000,Cotabato,ALAMADA,0.20340072056360672,2.952468086111394,NOT_SIGNIFICANT,0,0,38.88103236228516,LOW,48.83059859494905,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-02,1206509000,Sultan Kudarat,PALIMBANG,0.23407891515804488,2.810862982389354,COLD_SPOT_90,0,0,35.368030537641765,LOW,48.047002481832294,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1206311000,South Cotabato,NORALA,0.8481243591412144,6.778233576870958,HOT_SPOT_99,1,10,75.16493176593151,HIGH,46.2907533684575,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1206306000,South Cotabato,KORONADAL,3.6905441206248932,8.587120993069911,HOT_SPOT_99,1,10,74.70633427867237,HIGH,52.04359105391294,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1206315000,South Cotabato,TANTANGAN,0.5710934912681767,7.485521897357336,HOT_SPOT_99,1,10,73.50831165008101,HIGH,41.98274172412775,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1206511000,Sultan Kudarat,TACURONG,1.7204102925442604,7.442113595618961,HOT_SPOT_99,1,10,73.50423969617626,HIGH,46.338903726476,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1206318000,South Cotabato,SANTO NIÑO,0.8142826901613295,8.006582207984865,HOT_SPOT_95,1,10,71.49669775500827,HIGH,47.45560360613571,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1206302000,South Cotabato,BANGA,1.0898745000670627,6.24741171232099,HOT_SPOT_99,1,10,69.06648583836302,HIGH,42.78096511975744,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1204711000,Cotabato,PIGKAWAYAN,0.41924296831448415,4.240726391106277,NOT_SIGNIFICANT,0,0,58.22447881599621,MODERATE,58.7142041550853,NONE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1206314000,South Cotabato,TAMPAKAN,0.44362507167849846,4.881070046880095,HOT_SPOT_95,1,10,55.054206326905195,MODERATE,34.44270295007185,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1206507000,Sultan Kudarat,LUTAYAN,0.44449066192228215,4.108605276805121,HOT_SPOT_95,1,10,49.970334639807064,MODERATE,38.68911256229571,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1204701000,Cotabato,ALAMADA,0.2747009948072519,2.9597687299675983,NOT_SIGNIFICANT,0,0,41.112005866913435,LOW,51.417276181628964,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1204712000,Cotabato,PIKIT,0.24177544959107128,2.7001351933909294,NOT_SIGNIFICANT,0,0,39.910066267289366,LOW,50.14124114396499,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-03,1206509000,Sultan Kudarat,PALIMBANG,0.36337274187656843,2.8177645199441637,COLD_SPOT_90,0,0,39.61159200975069,LOW,52.33350466720361,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-04,1206315000,South Cotabato,TANTANGAN,0.5439172770756602,7.505049923143677,HOT_SPOT_99,1,10,80.48578405546274,CRITICAL,45.53012125437509,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-04,1206511000,Sultan Kudarat,TACURONG,1.5400815144026723,7.4626726141902875,HOT_SPOT_99,1,10,77.11283642546758,HIGH,47.09182630275418,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-04,1206302000,South Cotabato,BANGA,0.9924685964733514,6.266694799194061,HOT_SPOT_99,1,10,75.74786468979688,HIGH,45.08059932507074,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-04,1206306000,South Cotabato,KORONADAL,3.198567837773974,8.611905772541181,HOT_SPOT_99,1,10,75.09741878211823,HIGH,50.64658895689447,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-04,1206311000,South Cotabato,NORALA,0.41025610057159023,6.791975455538517,HOT_SPOT_99,1,10,72.78406970347757,HIGH,42.156567004726995,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-04,1206318000,South Cotabato,SANTO NIÑO,0.42201455521519,8.023920103586372,HOT_SPOT_95,1,10,71.84389494338626,HIGH,43.70207853862714,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-04,1206314000,South Cotabato,TAMPAKAN,0.6753248280192093,4.915370023064486,HOT_SPOT_95,1,10,63.30483602408318,MODERATE,38.16442118191028,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-04,1204701000,Cotabato,ALAMADA,0.48624875710597837,2.9739110111756513,NOT_SIGNIFICANT,0,0,49.07754990727586,MODERATE,55.79735263024218,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-04,1206507000,Sultan Kudarat,LUTAYAN,0.288720017955572,4.115827916106129,HOT_SPOT_95,1,10,43.60196371477345,LOW,33.12297051195749,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-04,1204705000,Cotabato,LIBUNGAN,0.3290933949809688,4.758839121040706,NOT_SIGNIFICANT,0,0,37.267944972899635,LOW,29.530100428659964,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-05,1206315000,South Cotabato,TANTANGAN,0.28860797935089433,7.512789261263615,HOT_SPOT_99,1,10,82.2661821979698,CRITICAL,47.23630533850599,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-05,1206318000,South Cotabato,SANTO NIÑO,0.21912048754465374,8.030133964377953,HOT_SPOT_95,1,10,75.18642265866305,HIGH,45.39584772645763,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-05,1206306000,South Cotabato,KORONADAL,1.1403186976887256,8.615446641492163,HOT_SPOT_99,1,10,73.45794807949191,HIGH,47.710599904541425,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-05,1206511000,Sultan Kudarat,TACURONG,0.5574479191159046,7.46550563184258,HOT_SPOT_99,1,10,72.01877709411507,HIGH,43.7493914876542,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-05,1206311000,South Cotabato,NORALA,0.18054449941621173,6.794337387496578,HOT_SPOT_99,1,10,70.81608870435947,HIGH,41.37289173017185,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-05,1206302000,South Cotabato,BANGA,0.3344808837512694,6.269997053028764,HOT_SPOT_99,1,10,69.12889408145772,HIGH,42.61600234154866,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-05,1206314000,South Cotabato,TAMPAKAN,0.10966898964823575,4.918689156015882,HOT_SPOT_95,1,10,54.33307432290051,MODERATE,33.1113827257411,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-05,1206507000,Sultan Kudarat,LUTAYAN,0.1590495158407385,4.118192195604283,HOT_SPOT_95,1,10,46.31497140355929,MODERATE,35.53421001178076,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-06,1206311000,South Cotabato,NORALA,0.3278794381816912,6.803364858886544,HOT_SPOT_99,1,10,75.41877114436174,HIGH,42.12168609348423,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-06,1206306000,South Cotabato,KORONADAL,1.9810553495150807,8.625750199228124,HOT_SPOT_99,1,10,73.40438970815867,HIGH,48.08042952048985,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-06,1206315000,South Cotabato,TANTANGAN,0.3181573374499497,7.521032510757097,HOT_SPOT_99,1,10,73.25100938914953,HIGH,41.91388399561588,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-06,1206302000,South Cotabato,BANGA,0.5818705021233331,6.278399473365923,HOT_SPOT_99,1,10,70.35157146977743,HIGH,42.39320951580791,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-06,1206318000,South Cotabato,SANTO NIÑO,0.2989654800818286,8.039865815392766,HOT_SPOT_95,1,10,69.70950142994447,HIGH,41.672119200805675,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-06,1206511000,Sultan Kudarat,TACURONG,0.830237453550151,7.471453247156554,HOT_SPOT_99,1,10,67.84559145541836,HIGH,41.30361593596629,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-06,1206317000,South Cotabato,TUPI,0.5231037009032535,5.451512418445796,HOT_SPOT_90,1,10,58.48567898504293,MODERATE,34.55198254500174,CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-06,1206314000,South Cotabato,TAMPAKAN,0.13398653073648534,4.9233240765875514,HOT_SPOT_95,1,10,53.8192792365342,MODERATE,32.903641936714266,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-06,1206507000,Sultan Kudarat,LUTAYAN,0.35043058688808604,4.127133528825758,HOT_SPOT_95,1,10,52.622106450674444,MODERATE,38.655941412881084,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-06,1204706000,Cotabato,MAGPET,0.1498743679922703,3.5050854881302236,NOT_SIGNIFICANT,0,0,42.84940295366141,LOW,46.73756845133616,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-07,1206306000,South Cotabato,KORONADAL,1.8595858282300008,8.634916816285621,HOT_SPOT_99,1,10,79.10730940414422,HIGH,51.75337863052777,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-07,1206511000,Sultan Kudarat,TACURONG,1.2760798474819768,7.485417143207682,HOT_SPOT_99,1,10,70.3761718901356,HIGH,46.6501550551395,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-07,1206314000,South Cotabato,TAMPAKAN,0.31454412311797,4.937858972245188,HOT_SPOT_95,1,10,67.13613747325078,HIGH,38.04149674808677,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-07,1206311000,South Cotabato,NORALA,0.2147952729049554,6.807292940323431,HOT_SPOT_99,1,10,61.278020850251046,MODERATE,38.65121934130498,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-07,1206315000,South Cotabato,TANTANGAN,0.2124419609828224,7.524516430350521,HOT_SPOT_99,1,10,59.50941965327049,MODERATE,37.534121366022035,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-07,1206302000,South Cotabato,BANGA,0.42032280546275524,6.2829694017824425,HOT_SPOT_99,1,10,57.947015863277706,MODERATE,38.48214229175562,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-07,1206318000,South Cotabato,SANTO NIÑO,0.19217000949097005,8.043873225752495,HOT_SPOT_95,1,10,56.071697334114255,MODERATE,38.2564324906437,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-07,1206507000,Sultan Kudarat,LUTAYAN,0.19143716649369438,4.130602498622587,HOT_SPOT_95,1,10,44.1933458258488,LOW,33.59705097518445,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-07,1204706000,Cotabato,MAGPET,0.11926094035400688,3.508395283350072,NOT_SIGNIFICANT,0,0,42.92896891451809,LOW,46.707223193191815,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-08,1206306000,South Cotabato,KORONADAL,1.5241055169034634,8.641025469974299,HOT_SPOT_99,1,10,74.0447791211803,HIGH,48.762080554881365,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-08,1206511000,Sultan Kudarat,TACURONG,0.8261686587521898,7.491713050343212,HOT_SPOT_99,1,10,64.5755591611543,MODERATE,40.5407052706813,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-08,1206311000,South Cotabato,NORALA,0.2542433626877375,6.813197929650427,HOT_SPOT_99,1,10,63.23566627090136,MODERATE,39.42221439317985,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2049-08,1206315000,South Cotabato,TANTANGAN,0.2505723188267501,7.529919222932871,HOT_SPOT_99,1,10,61.93454195657535,MODERATE,38.649641945998326,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
